[2024-12-02 21:40:07] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-12-02 21:40:07] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-12-02 21:40:07] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-12-02 21:40:11] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-12-02 21:40:12] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-12-02 21:40:12] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-02 21:40:22] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1733175607\
[2024-12-02 21:40:23] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/diana-marquez-copa-net/
[2024-12-02 21:41:13] [class-ss-task.php:58] [PAGES STATUS] Remaining:29; Total: 693
[2024-12-02 21:41:13] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 21:41:13] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/674e29798dbe3-XBzv4D.tmp
[2024-12-02 21:41:13] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/font-awesome/css/svg-with-js.min.css?simply_static_page=3025
[2024-12-02 21:41:13] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/font-awesome/css/svg-with-js.min.css?simply_static_page=3025
[2024-12-02 21:41:13] [class-ss-url-fetcher.php:103] Filesize: 6359 bytes
[2024-12-02 21:41:13] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-02 21:41:13] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/svg-with-js.min.css
[2024-12-02 21:41:13] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/674e29798dbe3-XBzv4D.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1733175607/wp-content/plugins/elementor/assets/lib/font-awesome/css/svg-with-js.min.css
[2024-12-02 21:41:13] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 21:41:13] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 21:41:13] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 21:41:13] [class-ss-page.php:119] Checking Content Identical:e0c5a2beacac5bce8742eda5af49cbcd9f53b9a7===. Value: FALSE
[2024-12-02 21:41:13] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.css
[2024-12-02 21:41:13] [class-ss-task.php:58] [PAGES STATUS] Remaining:28; Total: 693
[2024-12-02 21:41:13] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 21:41:13] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/674e2979b6880-3uSt38.tmp
[2024-12-02 21:41:13] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.css?simply_static_page=3026
[2024-12-02 21:41:13] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.css?simply_static_page=3026
[2024-12-02 21:41:13] [class-ss-url-fetcher.php:103] Filesize: 41312 bytes
[2024-12-02 21:41:13] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-02 21:41:13] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.css
[2024-12-02 21:41:13] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/674e2979b6880-3uSt38.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1733175607/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.css
[2024-12-02 21:41:13] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 21:41:13] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 21:41:13] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 21:41:13] [class-ss-page.php:119] Checking Content Identical:868b6fe74f185178163778ddfef58216798984ba===. Value: FALSE
[2024-12-02 21:41:13] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css
[2024-12-02 21:41:13] [class-ss-task.php:58] [PAGES STATUS] Remaining:27; Total: 693
[2024-12-02 21:41:13] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 21:41:13] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/674e2979e065b-DpDKAM.tmp
[2024-12-02 21:41:13] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?simply_static_page=3027
[2024-12-02 21:41:13] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?simply_static_page=3027
[2024-12-02 21:41:13] [class-ss-url-fetcher.php:103] Filesize: 26702 bytes
[2024-12-02 21:41:13] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-02 21:41:13] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css
[2024-12-02 21:41:13] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/674e2979e065b-DpDKAM.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1733175607/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css
[2024-12-02 21:41:13] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 21:41:14] [class-ss-page.php:119] Checking Content Identical:f22de0af271eba636a022c873c94fbcd81b4c89a===. Value: FALSE
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot
[2024-12-02 21:41:14] [class-ss-task.php:58] [PAGES STATUS] Remaining:26; Total: 693
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/674e297a15db4-6FP7QZ.tmp
[2024-12-02 21:41:14] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?simply_static_page=3028
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?simply_static_page=3028
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:103] Filesize: 165742 bytes
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/vnd.ms-fontobject
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/674e297a15db4-6FP7QZ.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1733175607/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 21:41:14] [class-ss-page.php:119] Checking Content Identical:d980c2ce873dc43af460d4d572d441304499f400===. Value: FALSE
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.svg
[2024-12-02 21:41:14] [class-ss-task.php:58] [PAGES STATUS] Remaining:25; Total: 693
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/674e297a364db-uEVZdC.tmp
[2024-12-02 21:41:14] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.svg?simply_static_page=3029
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.svg?simply_static_page=3029
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:103] Filesize: 444379 bytes
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.svg
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/674e297a364db-uEVZdC.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1733175607/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.svg
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 21:41:14] [class-ss-page.php:119] Checking Content Identical:98a8aa5cf7d62c2eff5f07ede8d844b874ef06ed===. Value: FALSE
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.ttf
[2024-12-02 21:41:14] [class-ss-task.php:58] [PAGES STATUS] Remaining:24; Total: 693
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/674e297a68125-911AAo.tmp
[2024-12-02 21:41:14] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.ttf?simply_static_page=3030
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.ttf?simply_static_page=3030
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:103] Filesize: 165548 bytes
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/ttf
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.ttf
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/674e297a68125-911AAo.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1733175607/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.ttf
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 21:41:14] [class-ss-page.php:119] Checking Content Identical:13b1eab65a983c7a73bc7997c479d66943f7c6cb===. Value: FALSE
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff
[2024-12-02 21:41:14] [class-ss-task.php:58] [PAGES STATUS] Remaining:23; Total: 693
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/674e297a85b37-TbDKZ2.tmp
[2024-12-02 21:41:14] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff?simply_static_page=3031
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff?simply_static_page=3031
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:103] Filesize: 98024 bytes
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/woff
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/674e297a85b37-TbDKZ2.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1733175607/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 21:41:14] [class-ss-page.php:119] Checking Content Identical:28b782240b3e76db824e12c02754a9731a167527===. Value: FALSE
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff2
[2024-12-02 21:41:14] [class-ss-task.php:58] [PAGES STATUS] Remaining:22; Total: 693
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/674e297aa08ee-wLkA1a.tmp
[2024-12-02 21:41:14] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff2?simply_static_page=3032
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff2?simply_static_page=3032
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:103] Filesize: 77160 bytes
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/woff2
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff2
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/674e297aa08ee-wLkA1a.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1733175607/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff2
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 21:41:14] [class-ss-page.php:119] Checking Content Identical:d6f48cba7d076fb6f2fd6ba993a75b9dc1ecbf0c===. Value: FALSE
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/FontAwesome.otf
[2024-12-02 21:41:14] [class-ss-task.php:58] [PAGES STATUS] Remaining:21; Total: 693
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/674e297abbe5d-AL4PBK.tmp
[2024-12-02 21:41:14] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/FontAwesome.otf?simply_static_page=3033
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/FontAwesome.otf?simply_static_page=3033
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:103] Filesize: 134808 bytes
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/otf
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/fonts/FontAwesome.otf
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/674e297abbe5d-AL4PBK.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1733175607/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/FontAwesome.otf
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 21:41:14] [class-ss-page.php:119] Checking Content Identical:048707bc52ac4b6563aaa383bfe8660a0ddc908c===. Value: FALSE
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/font-awesome/js/brands.js
[2024-12-02 21:41:14] [class-ss-task.php:58] [PAGES STATUS] Remaining:20; Total: 693
[2024-12-02 21:41:14] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/674e297ada11c-vVKxlY.tmp
[2024-12-02 21:41:14] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/font-awesome/js/brands.js?simply_static_page=3034
[2024-12-02 21:41:14] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/font-awesome/js/brands.js?simply_static_page=3034
