[2024-12-12 17:41:16] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2024-12-12 17:41:16] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-12-12 17:41:17] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2024-12-12 17:41:23] [class-ss-archive-creation-job.php:172] Current task: setup
[2024-12-12 17:41:23] [class-ss-archive-creation-job.php:182] Performing task: setup
[2024-12-12 17:41:23] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-12 17:41:38] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276\
[2024-12-12 17:41:39] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/diana-marquez-copa-net/
[2024-12-12 17:43:15] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/animations/styles/slideInDown.css?simply_static_page=1542
[2024-12-12 17:43:15] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/animations/styles/slideInDown.css?simply_static_page=1542
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:103] Filesize: 191 bytes
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/slideInDown.css
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b20b3edc70-eYrtRT.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/lib/animations/styles/slideInDown.css
[2024-12-12 17:43:16] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:43:16] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:43:16] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:43:16] [class-ss-page.php:119] Checking Content Identical:e7a5c3dbbfa6dd17912a395193ac0381165ab29d===. Value: FALSE
[2024-12-12 17:43:16] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/animations/styles/slideInDown.min.css
[2024-12-12 17:43:16] [class-ss-task.php:58] [PAGES STATUS] Remaining:42; Total: 694
[2024-12-12 17:43:16] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b20b42b72c-4lpXI5.tmp
[2024-12-12 17:43:16] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/animations/styles/slideInDown.min.css?simply_static_page=1543
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/animations/styles/slideInDown.min.css?simply_static_page=1543
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:103] Filesize: 153 bytes
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/slideInDown.min.css
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b20b42b72c-4lpXI5.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/lib/animations/styles/slideInDown.min.css
[2024-12-12 17:43:16] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:43:16] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:43:16] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:43:16] [class-ss-page.php:119] Checking Content Identical:5143aa2148b55e01f763b6425a5e1ef13fdcf5ab===. Value: FALSE
[2024-12-12 17:43:16] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/animations/styles/slideInLeft.css
[2024-12-12 17:43:16] [class-ss-task.php:58] [PAGES STATUS] Remaining:41; Total: 694
[2024-12-12 17:43:16] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b20b459fb5-Idi8zM.tmp
[2024-12-12 17:43:16] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/animations/styles/slideInLeft.css?simply_static_page=1544
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/animations/styles/slideInLeft.css?simply_static_page=1544
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:103] Filesize: 191 bytes
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/slideInLeft.css
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b20b459fb5-Idi8zM.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/lib/animations/styles/slideInLeft.css
[2024-12-12 17:43:16] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:43:16] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:43:16] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:43:16] [class-ss-page.php:119] Checking Content Identical:239d4fc2d09a922f35deb604bf6a6d5d24c814ec===. Value: FALSE
[2024-12-12 17:43:16] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/animations/styles/slideInLeft.min.css
[2024-12-12 17:43:16] [class-ss-task.php:58] [PAGES STATUS] Remaining:40; Total: 694
[2024-12-12 17:43:16] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b20b48a200-c7zOxN.tmp
[2024-12-12 17:43:16] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/animations/styles/slideInLeft.min.css?simply_static_page=1545
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/animations/styles/slideInLeft.min.css?simply_static_page=1545
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:103] Filesize: 153 bytes
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/slideInLeft.min.css
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b20b48a200-c7zOxN.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/lib/animations/styles/slideInLeft.min.css
[2024-12-12 17:43:16] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:43:16] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:43:16] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:43:16] [class-ss-page.php:119] Checking Content Identical:8487e642dda1b8f34ba93fe5ffcc82549414754a===. Value: FALSE
[2024-12-12 17:43:16] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/animations/styles/slideInRight.css
[2024-12-12 17:43:16] [class-ss-task.php:58] [PAGES STATUS] Remaining:39; Total: 694
[2024-12-12 17:43:16] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b20b4bfa38-qkN4n4.tmp
[2024-12-12 17:43:16] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/animations/styles/slideInRight.css?simply_static_page=1546
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/animations/styles/slideInRight.css?simply_static_page=1546
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:103] Filesize: 193 bytes
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/slideInRight.css
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b20b4bfa38-qkN4n4.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/lib/animations/styles/slideInRight.css
[2024-12-12 17:43:16] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:43:16] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:43:16] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:43:16] [class-ss-page.php:119] Checking Content Identical:bb17f2e0ea45bef0e022c53b2f757d95fea01b7b===. Value: FALSE
[2024-12-12 17:43:16] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/animations/styles/slideInRight.min.css
[2024-12-12 17:43:16] [class-ss-task.php:58] [PAGES STATUS] Remaining:38; Total: 694
[2024-12-12 17:43:16] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b20b4eeacd-dix9k3.tmp
[2024-12-12 17:43:16] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/animations/styles/slideInRight.min.css?simply_static_page=1547
[2024-12-12 17:43:16] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/animations/styles/slideInRight.min.css?simply_static_page=1547
[2024-12-12 17:43:17] [class-ss-url-fetcher.php:103] Filesize: 155 bytes
[2024-12-12 17:43:17] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-12 17:43:17] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/slideInRight.min.css
[2024-12-12 17:43:17] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b20b4eeacd-dix9k3.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/lib/animations/styles/slideInRight.min.css
[2024-12-12 17:43:17] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:43:17] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:43:17] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:43:17] [class-ss-page.php:119] Checking Content Identical:53e27a4ca78f4d4ce16cf36554bf914d5e1e3e8e===. Value: FALSE
[2024-12-12 17:43:17] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/animations/styles/slideInUp.css
[2024-12-12 17:43:17] [class-ss-task.php:58] [PAGES STATUS] Remaining:37; Total: 694
[2024-12-12 17:43:17] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:43:17] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b20b525ca7-Oe4SBE.tmp
[2024-12-12 17:43:17] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/animations/styles/slideInUp.css?simply_static_page=1548
[2024-12-12 17:43:17] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/animations/styles/slideInUp.css?simply_static_page=1548
[2024-12-12 17:43:17] [class-ss-url-fetcher.php:103] Filesize: 184 bytes
[2024-12-12 17:43:17] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-12 17:43:17] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/slideInUp.css
[2024-12-12 17:43:17] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b20b525ca7-Oe4SBE.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/lib/animations/styles/slideInUp.css
[2024-12-12 17:43:17] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:43:17] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:43:17] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:43:17] [class-ss-page.php:119] Checking Content Identical:a8225cb3a49d42ea1a9990dd2fcbc244fd6cc644===. Value: FALSE
[2024-12-12 17:43:17] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/animations/styles/slideInUp.min.css
[2024-12-12 17:43:17] [class-ss-task.php:58] [PAGES STATUS] Remaining:36; Total: 694
[2024-12-12 17:43:17] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:43:17] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b20b557dff-jaX7eh.tmp
[2024-12-12 17:43:17] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/animations/styles/slideInUp.min.css?simply_static_page=1549
[2024-12-12 17:43:17] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/animations/styles/slideInUp.min.css?simply_static_page=1549
[2024-12-12 17:43:17] [class-ss-url-fetcher.php:103] Filesize: 146 bytes
[2024-12-12 17:43:17] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-12 17:43:17] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/slideInUp.min.css
[2024-12-12 17:43:17] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b20b557dff-jaX7eh.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/lib/animations/styles/slideInUp.min.css
[2024-12-12 17:43:17] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:43:17] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:43:17] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:43:17] [class-ss-page.php:119] Checking Content Identical:cac15fdcefc0f1912a6c56d1a46d6570182f3be1===. Value: FALSE
[2024-12-12 17:43:17] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/animations/styles/swing.css
[2024-12-12 17:43:17] [class-ss-task.php:58] [PAGES STATUS] Remaining:35; Total: 694
[2024-12-12 17:43:17] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:43:17] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b20b584f83-Y9hq6t.tmp
[2024-12-12 17:43:17] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/animations/styles/swing.css?simply_static_page=1550
[2024-12-12 17:43:17] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/animations/styles/swing.css?simply_static_page=1550
[2024-12-12 17:43:17] [class-ss-url-fetcher.php:103] Filesize: 330 bytes
[2024-12-12 17:43:17] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-12 17:43:17] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/swing.css
[2024-12-12 17:43:17] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b20b584f83-Y9hq6t.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/lib/animations/styles/swing.css
[2024-12-12 17:43:17] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:43:17] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:43:17] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:43:17] [class-ss-page.php:119] Checking Content Identical:c5119affdae742075fbda09df63575fc91ce2b5e===. Value: FALSE
[2024-12-12 17:43:17] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/animations/styles/swing.min.css
[2024-12-12 17:43:17] [class-ss-task.php:58] [PAGES STATUS] Remaining:34; Total: 694
[2024-12-12 17:43:17] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:43:17] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b20b5b3123-rt7sS6.tmp
[2024-12-12 17:43:17] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/animations/styles/swing.min.css?simply_static_page=1551
[2024-12-12 17:43:17] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/lib/animations/styles/swing.min.css?simply_static_page=1551
[2024-12-12 17:43:17] [class-ss-url-fetcher.php:103] Filesize: 252 bytes
[2024-12-12 17:43:17] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-12 17:43:17] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/swing.min.css
[2024-12-12 17:43:17] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b20b5b3123-rt7sS6.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/lib/animations/styles/swing.min.css
